X,Y,Time
925,871,85100.12500000001
850,888,85116.44500000002
795,790,85132.43000000001
716,676,85155.09500000002
662,517,85171.97500000002
589,509,85189.36
605,547,85207.03500000002
562,551,85223.56500000002
379,708,85244.21500000001
379,708,85260.46500000001
376,721,85276.29000000002
401,548,85292.68000000001
437,617,85309.52500000004
397,659,85325.68999999999
397,659,85341.56500000002
428,561,85358.58
523,482,85374.27500000001
567,502,85390.145
567,502,85406.57000000002
471,518,85423.87500000001
471,518,85439.65500000001
567,601,85457.47000000002
567,601,85473.75000000001
545,602,85489.80500000001
545,602,85505.25500000002
637,520,85521.765
576,586,85538.93000000001
609,458,85555.62000000004
558,683,85572.21
558,683,85589.75000000001
486,696,85607.03500000002
476,657,85625.82000000002
476,657,85643.34000000001
579,490,85659.57000000002
651,482,85675.8
583,482,85691.365
583,482,85706.835
719,543,85723.145
663,582,85739.05500000004
893,475,85755.22500000002
893,475,85771.77000000003
933,554,85789.57000000002
933,554,85805.60000000002
855,530,85824.44500000002
850,524,85839.795
880,428,85856.60000000002
831,430,85871.795
744,453,85888.77
785,442,85904.34500000002
827,559,85924.415
757,600,85940.14
706,561,85956.97000000002
776,628,85975.27
714,649,85994.69500000002
714,649,86010.92000000003
763,520,86026.57000000002
822,442,86042.12500000001
847,572,86058.87500000001
908,583,86074.085
778,475,86089.97499999999
765,496,86105.84500000002
1007,643,86122.68000000004
1062,566,86138.26000000002
1085,463,86154.66500000002
1085,463,86171.62000000001
1037,488,86188.56000000001
1088,545,86204.46500000001
1004,572,86221.59000000001
1004,572,86238.38500000002
941,588,86257.71500000001
951,546,86273.06000000001
686,669,86288.78000000001
686,669,86307.72500000002
534,660,86324.06500000002
655,650,86339.60500000003
665,641,86357.92000000003
668,603,86377.64500000003
820,414,86393.19000000002
820,414,86409.15500000001
762,432,86425.42000000003
762,432,86441.56500000002
741,427,86459.63000000002
745,492,86475.40000000004
684,511,86491.11
684,511,86507.76500000003
760,427,86523.92000000003
760,427,86543.705
833,532,86561.77500000001
833,532,86578.10500000003
895,462,86598.87000000004
857,419,86615.56000000001
857,419,86632.39500000003
964,528,86648.835
964,528,86665.26000000002
848,563,86685.81500000002
848,563,86702.12999999999
859,444,86720.41000000002
859,444,86736.93500000001
859,444,86753.42000000003
842,525,86771.425
767,569,86787.67500000003
759,517,86803.68000000001
733,521,86820.22000000002
733,521,86837.15500000001
736,352,86855.925
759,404,86871.56000000001
835,529,86888.35500000003
835,529,86910.41000000002
609,700,86926.54000000002
609,700,86941.97000000002
296,828,86961.07500000003
447,1077,86979.77500000001
447,958,86995.21500000001
653,996,87011.22000000002
694,988,87026.66500000002
766,1002,87043.09500000002
1039,959,87061.09000000004
991,775,87077.50000000001
924,708,87093.72000000002
892,648,87110.16500000002
894,557,87127.69000000002
861,562,87143.23500000003
784,550,87159.41500000002
808,584,87175.19000000002
867,523,87194.60000000002
867,523,87210.92500000003
874,647,87227.69499999999
874,647,87243.29000000002
891,466,87259.43500000001
828,565,87274.74500000001
878,506,87291.04
870,512,87306.78000000001
932,534,87322.57500000003
932,534,87338.105
840,448,87355.34500000002
840,448,87374.15500000001
868,504,87393.25499999999
868,504,87409.16500000002
891,500,87430.02
758,487,87445.81000000001
758,487,87461.29500000003
758,487,87477.22000000002
950,572,87495.96500000001
950,572,87511.97000000002
924,504,87527.90000000001
924,504,87544.11500000003
947,444,87560.05500000004
948,509,87576.31000000004
869,551,87592.27
869,551,87609.00500000002
921,518,87628.82000000002
921,518,87645.74
891,583,87667.39
925,583,87684.55000000003
925,583,87699.97000000002
1031,467,87716.16000000002
939,538,87735.52000000003
1005,479,87752.06500000002
1005,479,87769.38000000002
1011,469,87786.15500000004
1011,469,87802.08
1019,435,87821.03500000002
973,414,87839.13500000002
973,414,87855.10000000002
1050,552,87872.425
990,533,87888.87000000001
954,436,87909.84000000001
993,479,87925.82000000002
993,479,87941.66500000002
946,560,87957.88500000002
946,560,87973.49500000001
965,460,87989.23500000003
875,508,88005.59000000001
835,484,88021.46
835,484,88036.77
888,516,88052.63000000002
888,516,88069.74500000001
866,533,88085.865
909,504,88102.82000000002
954,492,88119.35000000002
954,492,88136.02000000003
1016,493,88151.79000000002
1016,493,88169.12000000001
881,490,88185.98000000003
936,532,88202.12000000004
881,490,88222.09000000004
898,544,88241.05500000001
905,511,88257.08000000003
914,483,88273.44499999999
919,442,88288.97500000002
947,565,88304.47500000002
947,565,88320.64000000003
651,768,88336.74500000004
754,812,88352.17000000003
497,778,88368.97500000002
559,951,88386.97000000002
566,1050,88402.48000000003
611,978,88423.40000000001
1016,914,88439.27500000001
1040,826,88456.585
985,799,88471.82000000002
999,591,88489.01000000002
1004,594,88508.57000000002
1028,411,88525.12000000001
989,479,88540.52500000004
989,612,88556.55
957,648,88571.84999999999
957,648,88588.295
1017,535,88609.15500000001
1017,535,88625.24500000004
1060,666,88641.21000000004
1060,666,88658.425
1003,429,88674.22500000002
1003,429,88695.69000000002
1134,569,88714.75000000001
1209,502,88732.265
1209,502,88747.765
1080,556,88765.335
994,542,88781.77500000001
978,542,88797.365
978,542,88813.27500000004
1062,438,88829.31000000001
1062,438,88845.44499999999
1007,346,88861.28499999999
1007,346,88878.79
969,411,88897.51500000003
969,411,88914.37000000001
1073,431,88934.13500000002
1018,543,88949.52500000001
1021,521,88965.885
1021,521,88983.40000000001
1065,417,88998.96
1065,417,89015.11
1073,509,89031.42000000003
1035,521,89047.26000000002
1172,512,89064.05500000001
1172,512,89080.02500000004
1093,545,89095.44499999999
1093,545,89112.68000000001
1050,528,89128.55
990,484,89143.885
1095,545,89159.89500000003
1095,545,89176.20000000003
1191,528,89191.95500000003
1191,528,89208.70000000003
1287,566,89225.13000000002
1220,643,89244.33500000004
1151,692,89260.56500000002
1151,692,89276.56000000001
1179,618,89293.49500000004
1179,618,89310.28500000002
1179,618,89330.045
1142,440,89345.74000000003
1191,397,89362.55000000003
1151,500,89378.49500000001
1151,500,89394.02500000001
1242,465,89410.33
1242,465,89426.485
1371,549,89442.49500000004
1332,609,89462.735
1196,675,89478.895
1081,438,89494.83000000003
1081,438,89513.415
1075,519,89529.56000000001
1075,519,89544.74
1120,502,89563.32000000002
1120,502,89578.74500000001
1122,609,89594.31999999999
1122,609,89609.89000000003
1035,606,89630.39000000003
1035,606,89645.72500000002
1031,647,89661.67
1012,620,89678.24500000004
1012,620,89693.44000000002
1098,539,89709.59500000002
1098,539,89727.83
1108,548,89744.50500000002
1116,535,89764.2
1116,535,89780.04
1141,552,89795.94000000002
1229,493,89813.81000000001
1150,578,89830.32000000002
1245,546,89845.75000000001
1255,464,89861.93000000001
1255,464,89878.78000000001
1175,626,89894.44000000002
1151,590,89910.57500000003
1280,537,89926.92000000003
1256,454,89943.20500000003
1270,471,89959.44000000002
1264,506,89975.27500000001
1188,456,89990.59500000002
1188,456,90007.94500000002
1155,608,90023.78000000001
1155,608,90039.12000000001
1078,585,90055.615
1094,490,90075.38000000002
1094,490,90090.75000000001
1233,396,90107.48500000003
1233,396,90129.72000000002
1128,446,90145.27500000001
1128,446,90161.69500000002
1224,431,90177.485
1224,431,90194.63000000002
1153,458,90210.99
1122,519,90227.21
1191,483,90243.04500000003
1243,332,90260.01000000002
1167,402,90275.895
1055,441,90291.26000000002
1055,441,90307.58000000003
1059,518,90324.12500000001
1074,480,90339.62500000001
1030,477,90355.82000000002
1155,311,90371.335
1215,525,90387.50000000001
1279,380,90407.33000000003
1335,384,90423.60000000002
1174,356,90440.18500000001
1174,356,90457.01000000002
1293,392,90472.98000000003
1293,392,90488.84500000002
1308,344,90505.21000000004
1308,344,90522.25500000002
1270,437,90537.76500000003
1270,437,90555.69500000002
1210,406,90572.23500000003
1210,406,90588.02000000003
1180,332,90604.33000000003
1180,332,90620.425
1108,557,90636.57000000002
1108,557,90653.485
1214,305,90669.54500000003
1272,310,90686.56000000001
1319,283,90703.12500000001
1319,283,90721.92500000003
1143,596,90737.47000000002
1143,596,90753.61
418,867,90771.425
641,1062,90786.87500000001
766,1014,90802.94500000002
418,1027,90821.64000000003
830,936,90837.40000000004
853,1021,90854.13000000002
1202,827,90869.59000000001
1202,944,90885.385
1329,777,90901.73
1366,798,90917.455
1379,678,90933.485
1519,590,90950.94000000002
1461,466,90970.46500000001
1419,559,90985.86000000003
1336,426,91001.80500000001
1206,397,91020.05500000001
1267,358,91035.86500000003
1285,285,91051.865
1346,419,91067.59500000002
1260,354,91083.545
1211,353,91099.53500000002
1211,353,91115.63500000002
1198,304,91134.29500000003
1198,304,91151.20500000003
1174,374,91166.985
1142,290,91183.25500000002
1170,266,91199.24000000003
1156,472,91216.35000000002
1135,478,91236.50000000001
1135,478,91253.16500000002
1156,384,91269.34000000001
1156,384,91286.615
1300,450,91302.73000000003
1190,431,91318.50000000001
1189,521,91334.00500000002
1189,521,91350.83000000003
1238,552,91371.43500000001
1238,552,91387.07000000002
1188,454,91405.65000000004
1236,511,91422.12000000004
1268,476,91437.60000000002
1268,476,91453.23000000003
1176,437,91469.87500000001
1195,410,91485.68000000004
1287,404,91501.43000000001
1287,404,91517.31000000001
1287,404,91533.43000000001
1293,582,91556.38000000002
1316,515,91575.72500000002
1316,515,91591.22500000002
1243,426,91610.24500000001
1243,426,91627.235
1303,402,91649.03500000002
1303,402,91671.45500000003
1221,352,91690.77
875,780,91710.50000000001
1020,729,91734.895
128,854,91763.985
453,1076,91784.19499999999
895,1193,91800.44000000002
1047,1156,91816.94500000002
1221,1031,91836.71500000001
1225,957,91852.52500000001
1049,911,91868.58000000003
1058,916,91884.75500000002
1058,916,91902.045
1087,870,91927.90000000001
1307,560,91943.74
1333,734,91959.83
1315,539,91979.83
1276,738,91995.46000000004
1331,651,92011.68500000001
1437,610,92027.43500000001
1394,547,92043.59000000001
1394,547,92059.49
1432,465,92075.74
1321,527,92091.16500000002
1330,621,92107.985
1354,575,92123.63500000002
1197,541,92139.95000000003
1328,420,92156.35500000003
1306,482,92174.2
1306,482,92190.15000000001
1304,439,92206.64500000003
1304,439,92222.49
1084,646,92242.92000000003
1084,646,92261.48000000003
398,980,92277.34000000001
577,1091,92293.415
571,1067,92309.61500000003
687,993,92325.56000000001
995,834,92341.71500000001
978,801,92358.19500000002
1186,690,92374.895
1156,914,92390.45
1292,718,92406.52000000003
1336,863,92422.89000000003
1348,592,92438.66000000002
1284,648,92456.77000000003
1364,688,92473.24500000001
1252,677,92489.10000000002
1186,558,92505.29000000002
1186,558,92521.63000000002
1246,596,92537.25500000002
1246,596,92553.97000000002
1158,451,92569.86000000003
1158,451,92585.35000000002
1226,637,92602.03500000002
1222,583,92620.455
1187,603,92636.03000000001
1237,640,92653.06999999999
1237,640,92670.47000000002
1190,661,92685.885
1235,649,92701.94000000002
1220,609,92717.72500000002
1220,609,92736.825
1141,619,92755.75500000002
1206,513,92771.63500000002
1206,513,92786.94500000002
1162,629,92805.865
1157,610,92821.62500000001
1144,618,92837.03500000002
1144,618,92853.02500000004
1172,571,92869.25499999999
1172,571,92884.615
1241,532,92900.77500000001
1227,540,92916.22000000002
1199,577,92936.73500000003
1216,524,92954.12500000001
1156,697,92970.205
1099,634,92985.92500000003
1099,634,93002.18500000001
1161,722,93018.41500000002
1161,722,93034.07500000003
1172,773,93050.175
1172,773,93066.12500000001
1204,704,93081.99500000004
1204,704,93097.83
1110,695,93114.53000000001
1110,695,93131.43500000001
1137,804,93148.81000000001
1137,804,93164.425
1236,597,93181.79500000003
1236,597,93197.40500000001
1233,697,93213.66000000002
1233,697,93231.115
1253,692,93247.53000000001
1253,692,93263.48
1218,699,93280.27000000003
1218,699,93296.66000000002
1298,647,93317.52000000003
1149,649,93335.31000000001
1149,649,93351.31000000001
1149,649,93366.88000000002
1176,727,93383.175
1226,784,93399.12500000001
1227,654,93415.08500000004
1227,654,93433.295
1256,700,93451.56500000002
1218,720,93467.37000000001
1128,661,93483.10000000002
1128,661,93499.04000000002
1199,721,93516.05500000001
1199,721,93531.83500000004
1215,690,93547.44000000002
1205,667,93563.81000000001
1206,631,93580.88000000002
1206,631,93600.28500000002
1170,661,93617.7
1170,661,93636.24500000001
1201,715,93653.19000000002
1176,631,93669.28000000001
1198,575,93685.26000000002
1250,656,93702.19000000002
1216,728,93718.14000000003
1216,728,93733.72500000002
1086,729,93750.55500000001
1085,741,93766.59999999999
1038,750,93782.49
1038,750,93798.36000000003
1095,646,93813.99
1078,727,93830.60500000003
1151,654,93846.66500000002
1153,644,93863.10000000002
1115,700,93879.74
1165,633,93896.63000000002
1044,679,93912.92
1079,693,93933.51
1113,673,93949.615
1113,673,93965.455
1045,580,93981.105
1045,580,93996.75500000002
1183,573,94013.37500000001
1142,618,94030.84000000001
1060,550,94052.66000000002
934,624,94077.87000000001
964,582,94098.86000000003
964,582,94115.01
1018,693,94131.31000000001
1023,642,94147.13500000002
1023,642,94164.53000000001
1044,670,94180.23000000003
1044,670,94199.79500000003
1124,547,94215.545
1124,547,94234.45500000003
1047,688,94252.02500000004
1047,688,94272.21000000004
1090,638,94290.575
1090,638,94307.31000000001
1175,619,94323.23000000003
1128,603,94338.95500000003
1128,603,94355.06500000002
1079,580,94371.74500000004
1017,549,94395.16500000002
1024,571,94412.64500000003
1024,571,94429.68500000004
1158,686,94448.44500000002
1158,686,94468.09000000001
1061,623,94485.515
1061,623,94503.37000000001
611,1054,94523.98000000003
600,1050,94539.45500000003
265,1013,94555.39
483,1004,94571.73000000003
732,1044,94587.30500000001
862,1113,94603.25500000002
1052,882,94619.16000000002
1026,921,94635.395
1197,977,94651.83
1037,959,94667.32500000003
1080,838,94683.32000000002
1035,867,94700.23000000003
948,762,94716.54500000003
916,696,94736.89
864,596,94753.00000000001
864,596,94769.27000000003
982,573,94785.12500000001
974,614,94801.04000000002
930,694,94816.93000000001
930,694,94832.94500000002
930,694,94849.46
911,588,94865.35500000003
911,588,94881.01000000002
926,605,94899.30500000001
879,474,94920.15999999999
879,474,94935.84000000001
872,573,94951.91000000002
872,573,94968.52500000001
964,525,94984.35000000002
964,525,94999.87000000001
887,517,95017.17000000003
966,475,95033.77500000001
849,594,95050.15500000001
870,577,95068.05500000001
937,634,95086.01500000003
937,634,95101.53000000001
896,610,95117.825
896,610,95133.09500000002
888,603,95150.48
913,576,95166.09500000002
904,611,95181.92500000003
904,611,95197.615
904,611,95213.80500000004
949,633,95229.585
949,633,95244.87000000001
960,668,95262.12000000001
960,668,95278.23000000003
926,528,95295.28000000001
926,528,95311.85500000003
878,675,95328.645
919,644,95345.53000000001
907,554,95361.86000000003
907,554,95378.12000000001
870,576,95395.98000000003
758,644,95412.87500000001
758,644,95428.71
710,509,95445.12500000001
795,475,95462.08
757,596,95478.62999999999
858,607,95495.52500000001
794,588,95511.71
847,575,95529.33500000004
886,573,95546.68000000004
838,665,95564.46
810,712,95580.34000000004
801,617,95601.37000000001
854,622,95617.76000000002
842,536,95633.83500000004
879,510,95649.70000000003
777,614,95665.925
838,599,95687.22000000002
838,599,95703.3
741,610,95719.35500000003
667,614,95736.955
752,570,95753.045
774,605,95768.68500000001
828,559,95787.895
771,563,95805.16000000002
847,549,95821.66500000002
790,599,95837.47499999999
695,605,95853.65000000001
695,605,95869.95
682,542,95885.59000000004
682,542,95901.35000000002
722,660,95920.09500000002
722,660,95935.47000000004
722,660,95951.365
726,423,95967.38500000002
657,415,95983.63000000002
627,238,95999.56500000002
688,287,96017.08
672,398,96032.90000000001
672,398,96049.82500000003
713,370,96066.11000000003
573,474,96081.84500000002
772,572,96100.40500000001
650,647,96117.87000000001
650,647,96132.96500000001
767,449,96149.23
767,449,96165.03000000001
791,638,96181.09500000002
791,638,96197.29
833,457,96212.835
833,457,96228.44500000002
849,481,96244.60000000002
850,435,96264.11
871,505,96279.87000000001
871,505,96296.105
804,549,96313.91000000002
862,565,96331.78000000004
903,555,96348.49500000001
781,581,96365.09999999999
781,581,96380.90500000001
690,613,96397.19000000002
690,613,96412.66000000002
709,437,96428.90500000001
783,443,96444.37500000001
835,553,96464.635
805,535,96480.06500000002
813,574,96501.13500000002
875,582,96518.78500000002
844,512,96534.60500000003
965,444,96551.00500000002
911,425,96567.325
959,465,96583.19000000002
888,359,96599.31500000002
782,448,96615.05000000003
744,513,96631.30500000001
834,370,96647.81500000002
866,362,96663.53000000004
693,502,96680.09999999999
830,405,96696.76500000003
830,405,96712.27500000004
659,523,96728.39
695,492,96743.635
669,526,96762.02500000001
799,427,96777.46500000004
678,496,96796.28500000002
678,496,96812.87500000001
670,536,96832.21500000001
670,536,96848.45500000003
522,648,96864.44500000002
484,654,96881.90000000001
218,793,96897.98500000003
446,980,96914.05000000003
348,938,96929.84500000002
477,1013,96946.22500000002
773,944,96962.18500000001
753,968,96977.48500000003
905,871,96993.14500000003
937,891,97011.84000000004
919,797,97027.74
881,602,97043.235
805,595,97059.65500000001
667,629,97076.56000000001
615,396,97093.83000000003
634,387,97109.855
452,524,97126.87500000001
527,498,97147.585
419,678,97163.55500000004
591,555,97179.175
549,526,97200.12500000001
549,526,97216.09000000004
625,491,97231.79000000002
625,491,97248.30000000003
575,455,97269.885
639,379,97285.31500000002
638,352,97303.33500000004
622,508,97319.62000000001
622,508,97335.69500000002
667,479,97355.7
667,479,97372.24500000001
625,431,97388.03000000001
646,339,97408.36
649,400,97425.60000000002
649,400,97441.17000000003
576,602,97463.00000000001
608,543,97479.19500000002
686,441,97495.37000000004
686,441,97510.84500000002
721,492,97528.25500000002
672,496,97544.87500000001
734,409,97561.06500000002
704,367,97576.43000000001
722,410,97592.79500000003
722,410,97609.81000000001
664,491,97627.18000000001
664,491,97642.99
677,475,97659.40000000004
677,475,97676.44500000002
683,496,97693.46
683,496,97709.13500000002
550,441,97728.98500000003
550,441,97748.03500000002
587,542,97763.81999999999
622,421,97779.67
622,421,97800.615
622,421,97823.96
449,503,97844.57000000002
518,190,97860.71
503,180,97878.62000000001
427,316,97903.56500000002
346,403,97920.21
463,254,97936.49500000004
463,254,97953.10000000002
377,297,97969.48000000003
377,297,97985.19000000002
471,398,98001.54500000003
471,398,98017.925
431,511,98033.91500000002
462,468,98050.15500000001
455,512,98066.24500000004
455,512,98083.87000000001
448,499,98099.93000000001
523,602,98116.02500000004
549,426,98131.545
521,433,98149.27000000003
521,433,98169.57500000003
521,433,98186.84000000001
511,398,98204.16500000002
494,458,98223.46500000004
399,661,98239.44500000002
534,492,98255.60000000002
474,467,98276.615
455,585,98292.52500000001
455,585,98311.40000000001
640,515,98327.105
640,515,98343.60000000002
639,352,98361.22500000002
545,460,98377.765
519,547,98394.32500000003
519,547,98414.36
475,585,98430.03000000001
475,585,98446.83000000003
525,609,98462.80500000004
466,591,98478.92500000003
457,448,98494.98000000003
457,448,98510.645
455,556,98526.41000000002
455,556,98542.74500000001
553,405,98559.12500000001
487,418,98575.49000000003
487,418,98591.37500000001
506,356,98609.77500000001
480,466,98629.34500000002
572,414,98646.62500000001
610,380,98664.23000000003
610,380,98679.895
509,518,98696.35000000002
509,518,98712.395
465,496,98728.69000000002
465,496,98744.92000000003
355,449,98760.93500000001
355,449,98776.325
432,436,98793.13500000002
432,436,98808.335
265,423,98825.19000000002
265,423,98841.335
406,452,98858.64000000003
406,452,98874.56500000002
301,503,98891.99
301,503,98907.72500000002
301,503,98925.16000000002
318,384,98944.24000000003
318,384,98960.20500000003
316,535,98976.33
316,535,98993.97000000002
394,459,99009.53500000002
394,459,99025.60000000002
365,443,99041.46000000004
365,443,99059.36000000003
350,422,99075.50500000002
272,567,99095.12999999999
272,567,99111.35000000002
218,521,99131.28500000002
289,503,99147.89
159,735,99164.22000000002
175,773,99180.60000000002
102,883,99196.52
302,1031,99212.57000000002
373,1130,99228.25500000002
554,1042,99245.25500000002
854,986,99264.3
854,986,99279.71
830,1018,99297.71500000001
761,758,99315.355
568,560,99330.95000000003
596,507,99347.28000000001
394,294,99363.33
458,409,99379.33
227,490,99396.16500000002
298,507,99412.11500000003
278,497,99428.02500000001
243,647,99444.675
168,507,99460.57500000003
204,542,99475.81500000002
269,481,99492.45500000003
269,481,99508.73500000003
263,478,99528.09000000001
354,455,99544.675
431,446,99562.34000000004
431,446,99577.44499999999
424,503,99593.64500000003
424,503,99614.68500000004
354,519,99632.67500000003
354,519,99648.825
354,519,99664.575
372,556,99680.37500000001
372,556,99697.05500000004
326,568,99712.95000000003
326,568,99728.29
236,584,99744.84000000001
236,584,99761.10000000002
233,630,99777.24500000001
259,601,99793.44000000002
320,230,99808.88000000002
349,409,99825.17500000003
282,450,99845.58500000004
311,432,99861.46500000001
311,432,99877.86000000003
288,450,99895.28500000002
288,450,99911.63000000002
188,354,99931.44500000002
188,354,99947.75500000002
233,515,99964.22500000002
233,515,99980.05500000001
138,704,99996.24000000003
138,704,100012.49500000001
138,704,100028.09000000001
184,507,100044.25000000001
184,507,100060.48500000003
158,575,100076.72499999999
202,568,100092.74
300,597,100108.76000000002
300,597,100124.62500000004
176,572,100142.015
207,525,100162.00500000002
293,506,100177.83000000003
293,506,100193.99
231,698,100212.31000000001
285,600,100227.74
285,600,100244.01000000002
160,566,100260.02500000001
172,568,100276.12000000001
244,583,100292.55000000003
244,583,100312.69500000002
311,590,100328.15500000004
311,590,100344.94000000002
239,557,100360.98500000003
150,643,100376.35500000003
112,592,100393.43000000001
161,614,100414.19000000002
103,552,100435.13000000002
103,552,100451.47000000002
134,636,100470.37000000001
134,636,100489.43500000001
180,476,100507.09000000004
180,476,100523.02500000001
183,506,100541.11000000003
203,571,100557.00000000001
216,626,100573.42000000003
216,626,100591.69500000002
113,583,100607.95
113,583,100624.14500000003
186,473,100641.02000000003
162,563,100657.52500000001
111,523,100673.895
212,506,100694.00500000002
212,506,100709.67
135,497,100725.89500000003
135,497,100746.02
135,497,100761.56500000002
135,455,100777.07000000002
135,455,100793.09500000002
97,534,100809.17000000003
97,534,100824.71
43,712,100841.35500000003
43,712,100858.335
59,627,100874.87500000001
110,487,100893.61000000003
104,606,100909.96
104,606,100926.46500000004
182,578,100942.45500000003
182,578,100959.49
152,611,100975.86
167,616,100992.30500000001
250,480,101012.895
271,571,101032.22499999999
271,571,101048.94000000002
228,663,101067.06500000002
228,663,101083.94500000002
263,420,101100.47000000002
263,420,101116.59500000002
227,462,101132.705
215,500,101149.46500000001
215,500,101165.96500000001
250,655,101190.87000000001
265,576,101207.53500000002
265,576,101223.76000000002
249,447,101239.81000000001
249,447,101255.81000000001
199,542,101273.205
199,542,101293.56000000001
279,398,101309.49500000001
279,398,101326.60500000003
319,560,101342.87500000001
319,560,101358.88000000002
265,416,101374.33500000004
265,416,101393.10500000003
145,656,101410.91500000002
147,752,101426.52
284,920,101443.00500000002
330,900,101459.84500000002
538,897,101475.16000000002
586,982,101491.17500000003
667,815,101507.00000000001
667,815,101523.07000000002
604,811,101545.45500000003
501,730,101564.56000000001
404,636,101580.38500000002
400,666,101598.46
367,646,101622.92000000003
434,494,101639.31000000001
430,442,101655.81500000002
315,526,101672.645
315,526,101688.71
261,510,101706.19500000002
261,510,101723.235
251,467,101743.12000000004
251,467,101759.22000000002
330,424,101775.11
330,424,101795.51000000002
210,528,101815.835
237,453,101831.55
270,440,101847.53500000002
270,440,101864.80500000001
236,542,101880.81500000002
236,542,101896.89
234,493,101914.26500000003
234,493,101934.62000000001
369,369,101951.05500000001
284,457,101967.425
242,560,101983.37999999999
249,561,102000.56500000002
320,475,102016.26500000003
320,475,102032.03000000001
213,468,102048.77500000004
213,468,102069.88500000002
270,468,102085.54000000002
242,606,102102.43000000001
242,606,102118.23
298,668,102134.82000000002
244,533,102156.38000000002
247,561,102172.02500000001
247,561,102188.65000000001
305,581,102206.7
305,581,102222.18500000001
305,581,102237.76500000003
239,533,102257.27000000003
225,532,102272.68500000001
281,553,102289.54000000002
243,531,102305.34000000001
175,604,102322.615
175,604,102338.38500000002
187,544,102354.83500000004
216,463,102371.56000000001
216,463,102389.62999999999
305,468,102405.40000000001
305,468,102421.34000000001
316,385,102437.8
316,385,102458.925
291,459,102479.32000000002
291,459,102494.80000000003
266,510,102512.01000000002
266,510,102527.84000000001
237,565,102544.39000000003
276,547,102560.10000000002
345,609,102575.78500000002
345,609,102592.22000000002
345,609,102607.99000000003
286,551,102623.72000000002
286,551,102640.17500000003
308,579,102656.31000000001
338,551,102671.65500000001
198,502,102687.28000000001
198,502,102705.03000000001
320,540,102725.53000000001
243,560,102741.88500000002
334,534,102757.82500000003
310,569,102774.885
310,569,102792.735
240,587,102809.43000000001
240,587,102825.02
287,586,102841.91000000002
287,586,102857.67500000003
251,602,102873.29000000002
326,605,102889.605
393,638,102909.27
393,638,102928.99500000001
382,647,102945.54500000003
382,647,102961.22499999999
382,647,102979.21
339,653,102995.085
357,618,103010.90000000001
267,611,103026.26500000003
267,611,103043.80500000001
300,575,103064.25000000001
260,560,103086.29000000002
260,560,103107.41000000002
249,557,103123.97000000002
291,593,103139.88500000002
291,593,103155.63500000002
243,707,103172.175
253,763,103189.34500000002
69,1014,103205.21
121,1124,103220.88500000002
227,1002,103238.65500000001
421,1030,103260.33
561,1045,103276.71500000001
561,1045,103292.58500000004
856,938,103309.01000000002
708,991,103324.63000000002
717,998,103340.41000000002
676,991,103356.635
544,932,103373.35500000003
544,731,103392.51500000003
379,729,103411.09000000001
384,546,103427.56000000001
285,674,103447.88000000002
247,709,103467.77500000001
247,742,103489.93500000001
252,699,103510.56000000001
286,566,103526.96500000001
336,558,103543.57000000002
375,544,103560.13000000002
360,604,103578.46000000004
360,604,103597.16000000002
298,644,103620.76000000002
311,580,103638.62000000001
311,580,103661.14500000003
355,541,103682.23000000003
368,545,103704.22500000002
320,561,103723.665
302,593,103744.49500000001
318,542,103767.78000000001
307,595,103793.58
349,628,103810.50000000001
313,589,103828.56000000001
394,541,103845.29500000003
394,541,103861.66500000002
365,643,103878.29000000002
